,duration,srcIp,srcPort,dstIp,dstPort,service,srcBytes,dstBytes,flag,land,urgent,ja3,ja3Ver,ja3Cipher,ja3Extension,ja3Ec,ja3Ecpf,blacklisted
408,0.509256000,10.11.11.121,52342,34.215.55.47,443,6,1376,7292,0,0,0,d8c87b9bfde38897979e41242626c2f3,771,49195-49196-52393-49199-49200-52392-49161-49162-49171-49172-156-157-47-53-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,65281-0-23-35-13-5-16-11-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
409,9.027749000,10.11.11.203,49203,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
410,9.011988000,10.11.11.203,49204,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
411,9.011648000,10.11.11.203,49205,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
412,9.014128000,10.11.11.203,49206,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
413,9.018219000,10.11.11.203,49207,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
414,10.137497000,10.11.11.11,135,10.11.11.200,49166,6,604,0,1,0,0,0,0,[],[],[],[],0
415,10.108577000,10.11.11.11,49155,10.11.11.200,49167,6,604,0,1,0,0,0,0,[],[],[],[],0
416,10.124161000,10.11.11.11,135,10.11.11.200,49175,6,604,0,1,0,0,0,0,[],[],[],[],0
417,10.124147000,10.11.11.11,135,10.11.11.200,49176,6,604,0,1,0,0,0,0,[],[],[],[],0
418,10.030579000,10.11.11.11,49158,10.11.11.200,49177,6,604,0,1,0,0,0,0,[],[],[],[],0
419,10.030582000,10.11.11.11,49155,10.11.11.200,49178,6,604,0,1,0,0,0,0,[],[],[],[],0
420,9.013586000,10.11.11.203,49208,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
421,121.217532000,10.11.11.195,50192,13.107.5.88,443,6,1950,13377,1,0,0,10ee8d30a5d01c042afd7b2b205facc4,771,49196-49195-49200-49199-49188-49187-49192-49191-49162-49161-49172-49171-157-156-61-60-53-47-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-5-10-11-13-35-16-23-24-65281-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,29-23-24-0-0-0,0-0,0
422,9.012208000,10.11.11.203,49209,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
423,9.016328000,10.11.11.203,49210,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
424,9.021799000,10.11.11.203,49211,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
425,9.016434000,10.11.11.203,49212,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
426,9.013020000,10.11.11.203,49213,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
427,9.008243000,10.11.11.203,49214,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
428,9.013416000,10.11.11.203,49215,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
429,9.018611000,10.11.11.203,49216,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
430,9.016575000,10.11.11.203,49217,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
431,8.989624000,10.11.11.203,49218,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
432,9.010842000,10.11.11.203,49219,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
433,0.599319000,10.11.11.200,49279,10.11.11.11,389,6,4427,4669,1,0,0,0,0,[],[],[],[],0
434,0.027324000,10.11.11.200,49280,10.11.11.11,88,6,2004,1976,1,0,0,0,0,[],[],[],[],0
435,0.032873000,10.11.11.200,49281,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
436,0.046394000,10.11.11.200,49282,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
437,0.021408000,10.11.11.200,49283,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
438,0.034694000,10.11.11.200,49284,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
439,9.015599000,10.11.11.203,49220,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
440,15.489589000,10.11.11.200,49285,10.11.11.11,445,6,4682,1712,1,0,0,0,0,[],[],[],[],0
441,9.008843000,10.11.11.203,49221,138.201.6.195,443,6,194,0,0,0,0,0,0,[],[],[],[],0
442,0.460364000,10.11.11.203,49222,10.11.11.11,389,6,4403,4666,1,0,0,0,0,[],[],[],[],0
443,0.030101000,10.11.11.203,49223,10.11.11.11,88,6,1986,1958,1,0,0,0,0,[],[],[],[],0
444,0.022378000,10.11.11.203,49224,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
445,0.022000000,10.11.11.203,49225,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
446,0.023954000,10.11.11.203,49226,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
447,0.021742000,10.11.11.203,49227,10.11.11.11,389,6,180,174,1,0,0,0,0,[],[],[],[],0
448,9.023361000,10.11.11.203,49228,5.188.108.58,443,6,194,0,0,0,0,0,0,[],[],[],[],0
449,8.998070000,10.11.11.200,49286,52.36.13.119,443,6,194,0,0,0,0,0,0,[],[],[],[],0
450,2.997882000,10.11.11.200,49287,52.36.13.119,443,6,132,0,0,0,0,0,0,[],[],[],[],0
