,duration,srcPort,dstPort,service,srcBytes,dstBytes,flag,land,urgent,ja3Ver,ja3Cipher0,ja3Cipher1,ja3Cipher2,ja3Cipher3,ja3Cipher4,ja3Cipher5,ja3Cipher6,ja3Cipher7,ja3Cipher8,ja3Cipher9,ja3Cipher10,ja3Cipher11,ja3Cipher12,ja3Cipher13,ja3Cipher14,ja3Cipher15,ja3Cipher16,ja3Cipher17,ja3Cipher18,ja3Cipher19,ja3Cipher20,ja3Cipher21,ja3Cipher22,ja3Cipher23,ja3Cipher24,ja3Cipher25,ja3Cipher26,ja3Cipher27,ja3Cipher28,ja3Cipher29,ja3Cipher30,ja3Cipher31,ja3Cipher32,ja3Cipher33,ja3Cipher34,ja3Cipher35,ja3Extension0,ja3Extension1,ja3Extension2,ja3Extension3,ja3Extension4,ja3Extension5,ja3Extension6,ja3Extension7,ja3Extension8,ja3Extension9,ja3Extension10,ja3Extension11,ja3Extension12,ja3Extension13,ja3Extension14,ja3Extension15,ja3Extension16,ja3Extension17,ja3Extension18,ja3Extension19,ja3Extension20,ja3Extension21,ja3Extension22,ja3Extension23,ja3Extension24,ja3Extension25,ja3Ec0,ja3Ec1,ja3Ec2,ja3Ec3,ja3Ec4,ja3Ec5,ja3Ecpf0,ja3Ecpf1,blacklisted
0,3.308192475110979e-05,0.849061221635607,0.018173603092524724,0.0,0.020311545510079416,0.08870214752567693,0.0,0.0,0.0,0.9960988296488947,3.704195982472616e-05,4.5759051140315554e-05,4.066404383583926e-05,0.0015533625730994151,9.534415425921406e-06,1.017087062652563e-05,0.00038509638848218644,0.0007621951219512195,1.0,0.9999999999999999,1.0,0.00036603221083455345,0.3684210526315789,0.72,0.15517241379310345,0.3508771929824561,0.68,0.13793103448275862,0.23076923076923078,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.011818214632133579,0.8491486311667424,0.018173603092524724,0.0,0.15210751374465487,0.28130039894745773,0.4,0.0,0.0,0.9973992197659298,0.0,0.0,0.3337603057936097,3.0458089668615983e-05,1.525506468147425e-05,5.085435313262815e-05,1.1438506588579795e-05,1.0,0.010101010101010102,0.21428571428571427,0.061855670103092786,1.0,0.38596491228070173,0.92,0.8793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212766,0.19230769230769232,0.0005491376505043931,0.0009561007364009928,0.0010574908994773554,0.001139067998291398,0.0010172319085305066,0.00038639876352395677,0.00036585365853658537,0.0003455565493129523,1.0,0.8569237205410682,0.5002441008950366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.752184185033849e-05,0.8492710045103318,0.018173603092524724,0.0,0.03588882101405009,0.0748663101604278,0.0,0.0,0.0,0.9960988296488947,3.704195982472616e-05,4.5759051140315554e-05,4.066404383583926e-05,0.0015533625730994151,9.534415425921406e-06,1.017087062652563e-05,0.00038509638848218644,0.0007621951219512195,1.0,0.9999999999999999,1.0,0.00036603221083455345,0.3684210526315789,0.72,0.15517241379310345,0.3508771929824561,0.68,0.13793103448275862,0.23076923076923078,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.891748744020517e-05,0.8492884864165589,0.018173603092524724,0.0,0.03588882101405009,0.0748663101604278,0.0,0.0,0.0,0.9960988296488947,3.704195982472616e-05,4.5759051140315554e-05,4.066404383583926e-05,0.0015533625730994151,9.534415425921406e-06,1.017087062652563e-05,0.00038509638848218644,0.0007621951219512195,1.0,0.9999999999999999,1.0,0.00036603221083455345,0.3684210526315789,0.72,0.15517241379310345,0.3508771929824561,0.68,0.13793103448275862,0.23076923076923078,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.011820974841806064,0.8493059683227859,0.018173603092524724,0.0,0.14080635308491143,0.16526610644257703,0.6000000000000001,0.0,0.0,0.9973992197659298,0.0,0.0,0.3337603057936097,3.0458089668615983e-05,1.525506468147425e-05,5.085435313262815e-05,1.1438506588579795e-05,1.0,0.010101010101010102,0.21428571428571427,0.061855670103092786,1.0,0.38596491228070173,0.92,0.8793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212766,0.19230769230769232,0.0005491376505043931,0.0009561007364009928,0.0010574908994773554,0.001139067998291398,0.0010172319085305066,0.00038639876352395677,0.00036585365853658537,0.0003455565493129523,1.0,0.8569237205410682,0.5002441008950366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0000000000000002,0.849323450229013,0.018173603092524724,0.0,0.14080635308491143,0.802393684746626,0.4,0.0,0.0,0.9973992197659298,0.0,0.0,0.3337603057936097,3.0458089668615983e-05,1.525506468147425e-05,5.085435313262815e-05,1.1438506588579795e-05,1.0,0.010101010101010102,0.21428571428571427,0.061855670103092786,1.0,0.38596491228070173,0.92,0.8793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212766,0.19230769230769232,0.0005491376505043931,0.0009561007364009928,0.0010574908994773554,0.001139067998291398,0.0010172319085305066,0.00038639876352395677,0.00036585365853658537,0.0003455565493129523,1.0,0.8569237205410682,0.5002441008950366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0011967171241370784,0.8493933778539211,0.018173603092524724,0.0,0.020311545510079416,0.06510482981071217,0.0,0.0,0.0,0.9960988296488947,3.704195982472616e-05,4.5759051140315554e-05,4.066404383583926e-05,0.0015533625730994151,9.534415425921406e-06,1.017087062652563e-05,0.00038509638848218644,0.0007621951219512195,1.0,0.9999999999999999,1.0,0.00036603221083455345,0.3684210526315789,0.72,0.15517241379310345,0.3508771929824561,0.68,0.13793103448275862,0.23076923076923078,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.012771961787054224,0.8494108597601482,0.018173603092524724,0.0,0.11117898594990838,0.09455903573550634,0.0,0.0,0.0,0.9973992197659298,0.0,0.0,0.3337603057936097,3.0458089668615983e-05,1.525506468147425e-05,5.085435313262815e-05,1.1438506588579795e-05,1.0,0.010101010101010102,0.21428571428571427,0.061855670103092786,1.0,0.38596491228070173,0.92,0.8793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212766,0.19230769230769232,0.0005491376505043931,0.0009561007364009928,0.0010574908994773554,0.001139067998291398,0.0010172319085305066,0.00038639876352395677,0.00036585365853658537,0.0003455565493129523,1.0,0.8569237205410682,0.5002441008950366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.961983295852793e-05,0.8496730883535539,0.018173603092524724,0.0,0.0258094074526573,0.0931160342925049,0.0,0.0,0.0,0.9960988296488947,3.704195982472616e-05,4.5759051140315554e-05,4.066404383583926e-05,0.0015533625730994151,9.534415425921406e-06,1.017087062652563e-05,0.00038509638848218644,0.0007621951219512195,1.0,0.9999999999999999,1.0,0.00036603221083455345,0.3684210526315789,0.72,0.15517241379310345,0.3508771929824561,0.68,0.13793103448275862,0.23076923076923078,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.012641530282509663,0.849690570259781,0.018173603092524724,0.0,0.14080635308491143,0.14939309056956115,0.2,0.0,0.0,0.9973992197659298,0.0,0.0,0.3337603057936097,3.0458089668615983e-05,1.525506468147425e-05,5.085435313262815e-05,1.1438506588579795e-05,1.0,0.010101010101010102,0.21428571428571427,0.061855670103092786,1.0,0.38596491228070173,0.92,0.8793103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212766,0.19230769230769232,0.0005491376505043931,0.0009561007364009928,0.0010574908994773554,0.001139067998291398,0.0010172319085305066,0.00038639876352395677,0.00036585365853658537,0.0003455565493129523,1.0,0.8569237205410682,0.5002441008950366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
